TradeDate,Open,High,Low,Close,Settlement,IntradayOpen,IntradayHigh,IntradayLow,IntradayClose
2018-01-02,428.25,436.25,428.25,434.25,433.50,428.25,436.25,428.25,434.25
2018-01-03,435.25,437.00,432.00,435.00,436.00,435.00,437.00,432.00,435.00
2018-01-04,435.75,436.00,431.00,433.50,434.00,433.25,436.00,431.00,433.50
2018-01-05,433.00,433.75,427.50,431.00,430.75,431.00,431.25,427.50,431.00
2018-01-08,430.25,432.25,425.75,427.00,427.75,427.50,432.25,425.75,427.00
2018-01-09,427.75,433.75,425.25,431.75,432.25,426.00,433.75,425.25,431.75
2018-01-10,432.25,435.00,431.50,434.00,434.25,433.00,435.00,431.50,434.00
2018-01-11,434.25,434.50,428.50,433.75,433.25,431.00,434.25,428.50,433.75
2018-01-12,433.25,436.00,418.75,420.50,420.50,433.25,436.00,418.75,420.50
2018-01-16,420.25,422.75,413.25,416.25,416.50,417.75,417.75,413.25,416.25
2018-01-17,416.75,423.25,415.50,421.50,421.50,417.00,423.25,415.50,421.50
2018-01-18,422.25,425.75,421.25,424.75,425.25,423.25,425.75,421.75,424.75
2018-01-19,425.25,427.25,421.50,423.25,422.75,426.25,426.50,421.50,423.25
2018-01-22,424.50,427.50,423.25,425.50,425.75,426.50,427.50,423.25,425.50
2018-01-23,423.50,425.00,419.75,421.75,421.50,424.75,425.00,419.75,421.75
2018-01-24,422.25,433.75,420.75,432.50,433.00,424.50,433.75,424.50,432.50
2018-01-25,433.00,438.75,429.50,434.25,434.50,437.50,438.75,429.50,434.25
2018-01-26,435.00,442.50,434.25,442.25,441.00,436.00,442.50,436.00,442.25
2018-01-29,443.00,449.75,443.00,449.00,449.25,447.25,449.75,444.50,449.00
2018-01-30,454.00,458.50,449.75,458.00,457.25,454.00,458.50,451.50,458.00
2018-01-31,458.50,458.75,447.50,451.50,451.75,453.75,456.00,447.50,451.50
2018-02-01,451.00,451.50,443.25,451.25,451.00,447.00,451.50,443.25,451.25
2018-02-02,449.75,451.00,445.00,447.00,446.75,448.25,449.50,445.00,447.00
2018-02-05,443.25,445.75,438.75,442.00,440.25,442.00,445.75,438.75,442.00
2018-02-06,442.00,447.75,438.75,446.75,446.25,441.00,447.75,441.00,446.75
2018-02-07,449.00,461.75,447.75,461.00,460.50,450.50,461.75,449.50,461.00
2018-02-08,461.75,464.50,451.25,456.50,456.25,457.25,460.25,451.25,456.50
2018-02-09,454.25,456.00,448.25,449.25,449.00,451.00,453.75,448.25,449.25
2018-02-12,452.00,465.00,451.50,464.25,464.00,454.50,465.00,454.25,464.25
2018-02-13,465.00,467.25,459.00,459.25,460.75,463.75,466.50,459.00,459.25
2018-02-14,458.00,460.75,453.75,454.75,455.75,455.00,460.75,454.25,454.75
2018-02-15,455.75,463.50,452.25,461.25,461.75,457.50,463.50,452.25,461.25
2018-02-16,463.50,464.50,456.75,458.00,457.75,458.50,460.00,456.75,458.00
2018-02-20,459.75,463.25,449.00,449.25,449.25,461.25,463.25,449.00,449.25
2018-02-21,450.00,452.00,445.50,447.50,459.50,449.50,452.00,446.75,447.50
2018-02-22,460.25,465.00,457.00,463.75,464.25,460.50,465.00,459.00,463.75
2018-02-23,466.00,469.25,463.75,464.00,464.25,468.00,469.25,463.75,464.00
2018-02-26,469.75,476.75,467.75,473.75,472.75,469.00,476.75,468.50,473.75
2018-02-27,475.25,479.00,473.50,477.50,477.00,475.50,479.00,475.50,477.50
2018-02-28,478.00,499.50,476.50,492.50,495.00,485.00,499.50,484.50,492.50
2018-03-01,495.50,518.00,489.50,516.00,515.50,494.00,518.00,493.50,516.00
2018-03-02,514.25,518.50,493.25,499.00,500.00,509.50,512.50,493.25,499.00
2018-03-05,506.50,510.25,495.25,507.00,509.25,503.75,510.25,499.25,507.00
2018-03-06,506.25,507.75,495.25,506.00,507.00,502.25,507.75,495.25,506.00
2018-03-07,504.75,509.75,496.00,497.25,497.25,506.00,509.75,496.00,497.25
2018-03-08,497.25,502.50,490.25,499.25,499.25,498.50,502.50,490.25,499.25
2018-03-09,499.50,499.50,486.00,490.25,489.25,493.25,494.50,486.00,490.25
2018-03-12,488.50,492.75,483.00,491.25,490.75,483.75,492.75,483.50,491.25
2018-03-13,490.50,498.00,484.75,486.25,486.50,493.50,498.00,484.75,486.25
2018-03-14,485.50,490.50,483.00,489.50,488.75,484.50,490.50,484.50,489.50
2018-03-15,488.75,493.25,476.00,479.50,478.75,489.75,489.75,476.00,479.50
2018-03-16,478.75,482.25,467.00,468.25,,473.25,475.50,467.00,468.25
2018-03-19,465.00,466.00,450.25,452.25,450.75,460.00,460.50,450.25,452.25
2018-03-20,452.50,457.50,450.00,453.25,453.00,455.25,457.50,451.50,453.25
2018-03-21,453.50,454.50,446.75,454.25,453.50,454.00,454.50,446.75,454.25
2018-03-22,453.50,459.75,451.25,456.50,455.75,457.25,458.25,451.25,456.50
2018-03-23,455.25,461.75,446.50,460.00,460.25,450.25,461.75,448.25,460.00
2018-03-26,462.50,463.75,451.25,454.25,454.25,458.00,461.25,451.25,454.25
2018-03-27,454.25,457.50,448.75,448.75,449.00,454.50,457.50,448.75,448.75
2018-03-28,449.50,452.50,444.50,445.50,445.50,447.25,452.50,444.50,445.50
2018-03-29,447.50,455.75,441.50,451.75,451.00,448.75,455.75,441.50,451.75
2018-04-02,454.25,457.25,445.75,446.75,446.25,454.50,457.25,445.75,446.75
2018-04-03,448.50,463.50,448.25,456.25,457.50,453.75,463.50,452.50,456.25
2018-04-04,457.00,461.50,447.00,455.50,455.75,452.75,459.50,450.00,455.50
2018-04-05,458.00,466.00,456.50,463.00,464.75,460.50,466.00,458.25,463.00
2018-04-06,461.50,472.75,459.25,472.00,472.25,464.50,472.75,462.75,472.00
2018-04-09,478.00,493.75,474.75,489.75,490.75,477.50,493.75,477.50,489.75
2018-04-10,492.00,494.00,481.75,490.50,492.00,486.50,494.00,481.75,490.50
2018-04-11,491.00,492.00,483.00,484.50,487.25,486.50,492.00,483.00,484.50
2018-04-12,483.50,484.75,474.75,480.75,481.00,477.75,482.00,474.75,480.75
2018-04-13,480.25,481.25,469.50,474.00,472.50,474.25,478.50,469.50,474.00
2018-04-16,466.50,470.25,461.50,463.00,479.00,468.50,468.50,461.50,463.00
2018-04-17,480.25,486.75,477.00,481.25,481.50,482.25,486.75,477.00,481.25
2018-04-18,481.50,490.50,480.50,489.25,489.25,487.00,490.50,482.75,489.25
2018-04-19,491.75,494.00,485.00,490.75,490.75,491.75,493.75,485.00,490.75
2018-04-20,489.75,491.00,476.25,477.75,477.25,484.00,486.00,476.25,477.75
2018-04-23,478.00,483.25,472.25,474.50,474.50,480.50,480.75,472.25,474.50
2018-04-24,474.75,485.00,467.75,484.50,484.25,469.75,485.00,467.75,484.50
2018-04-25,485.25,501.50,484.50,498.50,499.00,487.25,501.50,485.00,498.50
2018-04-26,498.50,504.25,487.25,489.25,489.50,495.75,497.25,487.25,489.25
2018-04-27,493.25,499.00,488.75,498.50,498.50,491.25,499.00,489.25,498.50
2018-04-30,500.75,513.25,500.75,511.25,510.50,507.00,513.25,502.75,511.25
2018-05-01,512.50,530.00,506.00,528.75,529.25,510.25,530.00,509.00,528.75
2018-05-02,529.00,534.50,521.00,526.75,526.75,527.50,534.50,521.00,526.75
2018-05-03,526.00,538.50,520.50,537.50,538.00,522.75,538.50,521.50,537.50
2018-05-04,537.25,537.25,523.50,524.25,526.25,531.00,532.75,523.50,524.25
2018-05-07,522.25,524.00,510.50,511.50,511.50,517.00,521.00,510.50,511.50
2018-05-08,511.00,520.25,506.75,515.50,514.50,512.00,520.25,511.50,515.50
2018-05-09,515.50,515.75,506.25,510.75,510.50,510.75,514.75,506.25,510.75
2018-05-10,511.25,515.00,500.25,505.75,506.50,509.00,514.50,500.25,505.75
2018-05-11,502.75,505.25,497.00,497.50,498.75,501.25,504.25,497.00,497.50
2018-05-14,499.00,499.00,490.25,491.50,491.25,492.75,495.75,490.25,491.50
2018-05-15,490.50,496.25,486.25,494.50,493.50,492.75,494.75,486.25,494.50
2018-05-16,493.75,498.75,491.00,496.00,494.25,497.50,498.75,491.00,496.00
2018-05-17,496.00,505.00,495.00,497.50,497.50,504.25,504.75,496.25,497.50
2018-05-18,497.50,518.75,495.25,518.25,518.25,503.25,518.75,502.25,518.25
2018-05-21,523.00,525.50,504.25,507.50,507.25,520.25,521.75,504.25,507.50
2018-05-22,505.50,530.25,502.75,521.25,521.50,517.75,530.25,516.00,521.25
2018-05-23,520.75,531.75,517.25,531.50,531.00,522.25,531.75,519.00,531.50
2018-05-24,531.00,545.25,529.25,530.50,530.25,539.50,545.25,529.25,530.50
2018-05-25,530.00,544.75,528.25,544.50,543.00,538.25,544.75,534.25,544.50
2018-05-29,547.50,554.00,531.50,538.00,536.50,548.00,549.25,531.50,538.00
2018-05-30,534.75,534.75,516.50,522.75,522.00,527.50,530.00,516.50,522.75
2018-05-31,522.00,531.75,515.25,524.75,526.25,523.25,531.75,523.00,524.75
2018-06-01,524.50,528.00,518.25,523.00,523.25,520.75,528.00,518.25,523.00
2018-06-04,520.25,521.25,503.25,507.25,505.25,514.50,515.50,503.25,507.25
2018-06-05,507.00,518.75,506.00,509.50,510.00,514.75,518.75,509.25,509.50
2018-06-06,509.75,531.25,507.50,522.00,519.75,516.75,531.25,515.25,522.00
2018-06-07,522.25,537.00,519.25,527.50,526.75,533.00,537.00,522.75,527.50
2018-06-08,528.25,533.50,513.25,523.25,520.00,527.00,533.50,513.25,523.25
2018-06-11,520.00,528.25,511.75,514.75,514.50,521.25,522.75,511.75,514.75
2018-06-12,514.75,538.25,510.25,535.00,534.50,519.00,538.25,515.00,535.00
2018-06-13,535.00,538.75,514.50,517.50,516.50,527.50,528.25,514.50,517.50
2018-06-14,515.75,517.00,498.25,502.25,501.50,506.00,511.00,498.25,502.25
2018-06-15,502.50,508.75,487.00,499.75,499.50,490.75,508.75,487.00,499.75
2018-06-18,495.50,499.00,487.75,490.00,490.00,492.75,495.50,487.75,490.00
2018-06-19,489.50,490.50,467.50,480.00,489.50,478.75,484.75,467.50,480.00
2018-06-20,489.50,501.00,486.50,499.75,499.25,495.25,501.00,486.50,499.75
2018-06-21,500.75,510.00,493.00,507.25,506.75,505.00,510.00,503.25,507.25
2018-06-22,506.75,509.50,498.50,502.00,504.25,502.00,507.00,498.50,502.00
2018-06-25,502.00,503.75,487.00,491.00,490.50,492.25,496.25,487.00,491.00
2018-06-26,491.50,496.00,480.25,484.00,483.00,495.25,496.00,480.25,484.00
2018-06-27,483.00,492.25,481.75,489.00,488.50,488.00,492.25,486.25,489.00
2018-06-28,487.50,492.75,482.75,484.00,483.50,490.50,492.75,482.75,484.00
2018-06-29,484.50,509.00,483.25,502.00,501.25,490.25,509.00,489.75,502.00
2018-07-02,501.25,509.75,479.50,481.50,480.25,503.75,504.50,479.50,481.50
2018-07-03,481.25,493.00,481.00,490.75,491.00,491.25,492.75,487.25,490.75
2018-07-05,496.50,508.50,496.50,505.25,505.50,496.50,508.50,496.50,505.25
2018-07-06,505.00,516.25,498.25,513.75,515.25,505.00,516.25,500.25,513.75
2018-07-09,513.75,514.00,503.50,508.00,508.00,510.75,511.50,504.00,508.00
2018-07-10,507.50,507.75,488.00,492.25,492.00,499.00,499.75,488.00,492.25
2018-07-11,489.75,490.50,471.25,474.00,471.75,488.00,490.25,471.25,474.00
2018-07-12,474.25,488.50,473.00,483.75,484.50,474.50,488.50,473.00,483.75
2018-07-13,483.50,497.75,481.25,497.00,497.00,488.50,497.75,481.25,497.00
2018-07-16,495.25,498.50,486.75,488.25,488.50,492.00,498.50,486.75,488.25
2018-07-17,491.00,504.25,487.75,498.50,497.75,497.00,504.25,493.25,498.50
2018-07-18,498.25,505.00,493.75,494.25,494.50,502.50,503.00,493.75,494.25
2018-07-19,493.75,505.75,490.25,503.00,504.25,495.00,505.75,495.00,503.00
2018-07-20,503.50,519.75,503.00,515.50,516.00,509.00,519.75,506.25,515.50
2018-07-23,518.00,522.50,512.00,512.50,513.75,519.00,522.50,512.00,512.50
2018-07-24,511.50,516.25,505.25,510.75,510.25,508.50,516.25,505.25,510.75
2018-07-25,511.50,545.25,511.25,542.00,542.75,523.75,545.25,522.75,542.00
2018-07-26,544.75,553.75,532.00,535.50,536.50,550.25,553.75,532.00,535.50
2018-07-27,536.00,542.00,525.25,530.25,530.50,533.00,537.50,525.25,530.25
2018-07-30,533.50,551.75,532.75,545.00,546.50,540.00,551.75,539.50,545.00
2018-07-31,545.50,565.00,540.50,554.50,553.75,554.50,565.00,544.50,554.50
2018-08-01,555.25,566.00,550.75,559.25,558.25,559.00,566.00,556.50,559.25
2018-08-02,559.50,593.00,559.00,561.75,560.50,566.50,593.00,559.50,561.75
2018-08-03,563.25,567.75,554.00,558.75,556.25,557.50,564.50,554.75,558.75
2018-08-06,555.00,576.25,551.50,573.75,574.50,560.00,576.25,559.50,573.75
2018-08-07,575.25,586.25,564.00,568.25,568.25,575.50,579.25,564.00,568.25
2018-08-08,569.75,578.00,564.50,570.75,570.00,571.25,578.00,564.50,570.75
2018-08-09,570.50,573.75,561.75,563.75,564.50,563.25,571.50,562.00,563.75
2018-08-10,564.75,574.00,545.75,546.50,546.75,567.25,574.00,545.75,546.50
2018-08-13,546.50,549.75,530.50,536.50,553.50,534.25,540.75,530.50,536.50
2018-08-14,553.50,563.50,552.25,561.25,561.25,555.00,561.75,552.25,561.25
2018-08-15,560.75,562.50,549.00,552.00,551.75,556.50,558.00,549.00,552.00
2018-08-16,552.25,567.50,550.50,562.00,562.00,563.25,567.50,557.75,562.00
2018-08-17,562.00,582.75,555.00,579.25,579.75,576.75,582.75,571.25,579.25
2018-08-20,581.75,582.50,560.00,562.75,562.50,570.25,571.25,560.00,562.75
2018-08-21,564.75,564.75,546.50,548.00,547.75,553.75,556.75,546.50,548.00
2018-08-22,547.00,552.50,540.00,547.50,545.25,542.00,552.50,540.00,547.50
2018-08-23,550.75,554.50,535.50,543.00,541.75,541.25,547.75,535.50,543.00
2018-08-24,541.75,541.75,535.00,535.00,536.50,537.00,541.25,535.00,535.00
2018-08-27,536.00,536.00,521.75,524.00,522.50,530.00,533.00,521.75,524.00
2018-08-28,523.00,529.00,518.50,523.25,523.25,527.00,527.50,522.00,523.25
2018-08-29,523.00,545.00,521.25,541.50,541.75,541.00,545.00,531.00,541.50
2018-08-30,544.75,549.50,530.00,535.25,535.00,543.00,543.25,530.00,535.25
2018-08-31,536.25,548.00,535.25,546.50,545.50,546.00,548.00,541.00,546.50
2018-09-04,538.00,542.50,519.50,531.75,531.50,531.00,533.25,519.50,531.75
2018-09-05,531.50,538.25,521.25,521.75,521.75,532.75,532.75,521.25,521.75
2018-09-06,522.00,524.50,512.50,514.50,513.75,517.00,520.75,512.50,514.50
2018-09-07,513.25,514.50,507.50,513.00,511.25,509.75,514.50,507.50,513.00
2018-09-10,512.00,529.00,508.25,528.50,528.25,514.50,529.00,513.00,528.50
2018-09-11,528.50,532.75,517.25,517.75,518.75,520.50,522.50,517.25,517.75
2018-09-12,519.00,529.25,500.25,506.25,506.75,525.50,529.25,500.25,506.25
2018-09-13,505.00,510.00,495.25,497.00,497.00,502.25,505.75,495.25,497.00
2018-09-14,497.00,514.25,496.00,511.75,511.50,503.00,514.25,499.75,511.75
2018-09-17,513.50,517.75,505.50,507.75,506.25,510.00,515.75,505.50,507.75
2018-09-18,506.25,514.25,506.25,511.00,510.50,513.25,514.00,507.25,511.00
2018-09-19,511.00,523.25,510.50,523.00,522.50,516.50,523.25,513.75,523.00
2018-09-20,523.00,525.75,516.00,522.25,524.00,519.50,525.75,516.00,522.25
2018-09-21,521.00,524.25,515.00,522.50,521.75,521.50,523.00,515.00,522.50
2018-09-24,522.00,531.25,520.00,526.25,527.00,524.25,531.25,523.50,526.25
2018-09-25,525.25,525.75,516.25,521.00,520.75,524.25,525.75,516.25,521.00
2018-09-26,521.25,527.00,516.75,518.25,517.50,522.50,527.00,516.75,518.25
2018-09-27,517.75,522.00,511.25,513.00,513.00,522.00,522.00,511.25,513.00
2018-09-28,513.00,518.00,505.50,510.50,509.00,513.00,518.00,505.50,510.50
2018-10-01,510.00,515.25,505.50,510.75,509.50,509.25,515.25,505.50,510.75
2018-10-02,510.50,524.75,505.25,520.25,519.25,507.75,524.75,505.25,520.25
2018-10-03,521.25,527.25,514.25,515.25,515.25,517.00,523.25,514.25,515.25
2018-10-04,515.75,520.75,513.75,517.75,518.00,518.50,520.75,513.75,517.75
2018-10-05,518.00,524.50,517.25,523.00,521.00,520.25,524.50,517.25,523.00
2018-10-08,524.00,525.50,512.75,513.50,514.00,517.00,518.50,512.75,513.50
2018-10-09,513.50,520.50,511.25,516.00,515.00,517.00,520.50,514.00,516.00
2018-10-10,516.75,518.00,510.25,510.25,510.50,512.25,514.00,510.25,510.25
2018-10-11,510.75,521.00,506.50,507.25,508.00,511.50,521.00,506.50,507.25
2018-10-12,507.75,519.00,507.25,517.75,517.25,509.25,519.00,509.00,517.75
2018-10-15,518.50,526.00,514.75,524.75,525.00,518.00,526.00,516.75,524.75
2018-10-16,525.75,527.00,521.00,523.25,523.50,522.25,527.00,521.00,523.25
2018-10-17,524.00,524.50,516.00,516.50,517.50,518.75,519.75,516.00,516.50
2018-10-18,516.00,519.50,511.00,512.50,513.00,516.50,517.25,511.00,512.50
2018-10-19,513.00,518.50,510.75,513.75,514.75,511.50,518.50,511.00,513.75
2018-10-22,514.00,514.25,507.25,508.50,508.00,511.25,513.50,507.25,508.50
2018-10-23,508.00,511.25,505.25,508.75,509.00,507.75,511.25,505.25,508.75
2018-10-24,510.00,510.75,496.75,500.25,499.50,505.75,506.00,496.75,500.25
2018-10-25,499.75,499.75,485.50,486.25,487.25,497.00,497.00,485.50,486.25
2018-10-26,487.25,506.75,486.75,504.75,505.25,498.50,506.75,496.50,504.75
2018-10-29,510.25,515.00,502.75,506.50,507.25,506.75,508.50,502.75,506.50
2018-10-30,505.50,507.50,497.00,499.75,499.75,506.00,506.00,497.00,499.75
2018-10-31,499.75,501.75,490.00,501.25,500.50,495.00,501.75,490.00,501.25
2018-11-01,500.50,510.00,500.50,506.50,508.00,506.00,510.00,502.25,506.50
2018-11-02,507.00,509.75,502.75,508.50,508.75,506.25,509.75,502.75,508.50
2018-11-05,511.25,512.25,503.75,506.75,507.25,508.50,509.75,503.75,506.75
2018-11-06,507.25,514.00,505.50,511.25,512.00,507.75,514.00,506.00,511.25
2018-11-07,512.50,514.25,507.25,509.50,510.25,513.00,514.00,507.25,509.50
2018-11-08,509.50,517.00,503.25,507.25,507.75,512.00,517.00,503.25,507.25
2018-11-09,507.50,508.00,500.75,502.25,502.00,501.50,505.50,500.75,502.25
2018-11-12,502.50,520.75,501.25,518.75,519.75,504.75,520.75,504.25,518.75
2018-11-13,518.25,520.75,506.00,506.50,507.75,514.25,515.00,506.00,506.50
2018-11-14,507.75,511.00,501.00,503.75,503.00,510.25,510.25,501.00,503.75
2018-11-15,503.00,509.00,503.00,505.50,505.50,507.50,509.00,503.75,505.50
2018-11-16,505.25,508.75,502.75,506.75,515.25,504.75,508.75,504.75,506.75
2018-11-19,514.75,515.25,503.25,505.75,506.50,510.00,510.75,503.25,505.75
2018-11-20,505.50,509.75,503.75,508.50,508.50,507.50,509.75,504.75,508.50
2018-11-21,508.00,512.00,504.75,505.75,506.75,507.25,508.00,504.75,505.75
2018-11-23,509.00,516.00,506.50,506.50,507.25,509.00,516.00,506.50,506.50
2018-11-26,510.00,514.25,509.00,513.50,514.00,513.00,514.25,509.75,513.50
2018-11-27,513.00,516.75,504.00,506.50,506.50,511.00,512.50,504.00,506.50
2018-11-28,506.50,513.25,505.25,511.25,511.50,508.25,513.25,507.25,511.25
2018-11-29,511.50,514.50,506.00,507.75,507.75,507.00,511.50,506.00,507.75
2018-11-30,507.75,519.25,507.25,515.50,515.75,510.25,519.25,509.75,515.50
2018-12-03,526.00,529.50,517.00,519.25,521.25,520.50,522.25,517.00,519.25
2018-12-04,519.50,523.25,516.00,521.75,522.50,518.50,523.25,517.50,521.75
2018-12-05,521.75,522.00,513.50,518.25,518.00,519.00,520.00,513.50,518.25
2018-12-06,518.00,518.50,510.00,515.25,515.50,514.50,515.75,510.00,515.25
2018-12-07,517.00,532.00,515.25,531.75,531.25,521.50,532.00,521.00,531.75
2018-12-10,529.75,531.00,524.50,524.50,525.25,526.50,528.50,524.50,524.50
2018-12-11,525.00,529.00,517.50,521.50,521.00,527.00,529.00,517.50,521.50
2018-12-12,522.00,528.75,521.75,526.00,526.50,526.00,528.75,524.25,526.00
2018-12-13,527.25,538.50,527.25,535.00,536.00,531.75,538.50,528.25,535.00
2018-12-14,536.00,538.00,527.75,530.00,530.00,534.50,537.75,527.75,530.00
2018-12-17,531.00,537.50,530.00,535.00,535.25,535.75,537.50,532.75,535.00
2018-12-18,534.00,536.00,530.00,532.25,532.75,532.50,536.00,530.00,532.25
2018-12-19,532.75,533.00,521.50,522.75,522.50,526.75,528.00,521.50,522.75
2018-12-20,524.00,527.75,521.25,522.50,523.50,525.00,526.75,521.25,522.50
2018-12-21,522.00,524.00,512.25,513.50,514.00,517.25,517.25,512.25,513.50
2018-12-24,512.00,518.00,511.00,516.00,516.50,514.00,517.00,511.00,516.00
2018-12-26,516.00,520.75,509.00,510.25,510.00,516.00,520.75,509.00,510.25
2018-12-27,511.50,513.00,507.25,511.00,510.50,512.50,512.50,507.25,511.00
2018-12-28,511.75,514.00,509.50,511.25,511.50,512.00,514.00,509.75,511.25
2018-12-31,512.75,513.50,503.00,503.00,503.25,508.25,508.75,503.00,503.00
2019-01-02,502.50,510.75,501.25,508.25,506.75,502.50,510.75,501.25,508.25
2019-01-03,506.75,516.00,506.00,514.00,513.75,509.00,516.00,508.50,514.00
2019-01-04,513.75,518.75,513.00,516.00,517.00,515.00,518.75,513.00,516.00
2019-01-07,518.00,518.50,513.50,516.50,516.75,515.75,517.50,513.50,516.50
2019-01-08,516.50,524.50,513.75,519.25,517.75,519.50,524.50,516.75,519.25
2019-01-09,519.75,523.75,518.25,519.50,520.00,519.00,523.75,518.25,519.50
2019-01-10,519.50,520.25,512.00,513.75,513.75,518.50,518.50,512.00,513.75
2019-01-11,513.75,523.75,512.75,519.75,519.50,521.50,523.75,517.50,519.75
2019-01-14,520.00,523.50,513.25,514.75,514.25,515.50,518.25,513.25,514.75
2019-01-15,514.75,518.25,508.00,511.50,511.00,514.00,515.50,508.00,511.50
2019-01-16,511.00,516.75,511.00,512.00,512.50,514.75,516.75,511.25,512.00
2019-01-17,511.50,522.50,509.00,518.00,517.75,513.25,522.50,509.00,518.00
2019-01-18,519.75,522.75,515.25,516.75,517.75,520.00,520.50,515.25,516.75
2019-01-22,518.00,526.00,514.25,521.75,521.25,522.50,526.00,514.25,521.75
2019-01-23,522.50,527.00,521.75,527.00,526.00,524.75,527.00,522.00,527.00
2019-01-24,527.00,529.00,521.00,521.25,521.50,525.00,526.25,521.00,521.25
2019-01-25,520.50,523.00,516.75,521.00,520.00,520.00,523.00,516.75,521.00
2019-01-28,520.75,523.50,516.00,518.00,518.75,522.25,522.25,516.00,518.00
2019-01-29,517.75,522.00,510.75,513.75,513.25,516.25,516.50,510.75,513.75
2019-01-30,513.25,518.00,511.75,517.75,516.75,516.25,518.00,511.75,517.75
2019-01-31,517.75,520.00,513.50,516.50,516.50,516.50,520.00,513.50,516.50
2019-02-01,515.75,526.50,515.25,524.50,524.25,518.25,526.50,516.50,524.50
2019-02-04,524.75,529.00,521.25,525.25,525.75,524.00,529.00,521.75,525.25
2019-02-05,525.25,528.25,520.50,527.50,527.25,525.00,528.25,520.50,527.50
2019-02-06,527.00,531.25,524.25,524.25,526.00,526.25,531.25,524.25,524.25
2019-02-07,525.25,525.25,512.50,512.75,513.25,521.50,521.75,512.50,512.75
2019-02-08,514.75,522.25,513.50,518.00,517.25,518.00,522.25,515.00,518.00
2019-02-11,517.25,519.00,512.00,518.25,518.25,513.25,519.00,512.00,518.25
2019-02-12,518.50,520.75,514.50,520.00,520.00,517.75,520.75,514.50,520.00
2019-02-13,519.75,524.00,518.75,521.50,522.25,522.00,524.00,519.00,521.50
2019-02-14,521.50,522.50,506.00,507.25,507.00,516.50,517.00,506.00,507.25
2019-02-15,507.75,508.75,499.25,503.25,504.25,507.00,507.00,499.25,503.25
2019-02-19,502.50,505.25,488.50,489.00,492.25,501.50,501.50,488.50,489.00
2019-02-20,492.25,496.00,479.75,482.75,484.25,484.75,487.75,479.75,482.75
2019-02-21,484.25,495.25,483.75,491.50,491.00,494.75,494.75,488.75,491.50
2019-02-22,493.00,497.50,488.75,490.00,491.75,493.00,494.75,488.75,490.00
2019-02-25,494.50,495.00,472.25,472.50,472.75,486.25,486.50,472.25,472.50
2019-02-26,473.00,474.75,463.75,467.75,468.25,471.75,474.75,463.75,467.75
2019-02-27,468.25,475.50,465.25,467.00,466.75,475.00,475.25,466.00,467.00
2019-02-28,468.00,468.75,457.75,458.75,459.50,465.00,466.75,457.75,458.75
2019-03-01,459.50,461.25,447.25,457.25,457.25,455.00,461.25,447.25,457.25
2019-03-04,457.25,461.25,454.25,455.50,455.50,458.00,460.50,454.25,455.50
2019-03-05,457.00,464.00,453.00,464.00,462.75,454.75,464.00,454.25,464.00
2019-03-06,464.25,464.25,449.25,449.75,450.00,458.00,458.50,449.25,449.75
2019-03-07,450.75,451.75,437.50,438.00,438.25,444.00,448.50,437.50,438.00
2019-03-08,438.00,444.25,434.25,438.50,439.50,442.00,444.25,434.25,438.50
2019-03-11,439.50,441.75,427.00,427.75,428.50,438.00,438.50,427.00,427.75
2019-03-12,428.50,457.00,427.50,452.25,453.00,434.75,457.00,432.00,452.25
2019-03-13,454.00,456.00,440.25,447.50,447.25,445.25,452.00,440.25,447.50
2019-03-14,447.25,460.75,447.00,452.25,452.75,450.00,460.75,448.00,452.25
2019-03-15,452.50,463.00,448.50,460.25,462.25,449.50,463.00,449.50,460.25
2019-03-18,463.25,464.00,454.50,457.25,456.75,460.25,461.50,454.50,457.25
2019-03-19,458.50,462.50,453.75,456.50,456.50,461.25,462.50,453.75,456.50
2019-03-20,456.75,465.00,454.75,464.50,464.75,459.00,465.00,456.75,464.50
2019-03-21,464.50,467.50,458.00,465.00,466.50,459.75,467.50,458.00,465.00
2019-03-22,465.50,473.75,463.75,465.00,466.00,470.25,473.75,464.50,465.00
2019-03-25,466.50,471.75,463.00,468.75,469.50,464.75,471.75,463.75,468.75
2019-03-26,470.00,478.00,467.00,469.75,469.25,475.00,478.00,467.00,469.75
2019-03-27,470.00,471.75,466.50,469.50,469.50,470.50,471.75,466.50,469.50
2019-03-28,468.50,469.25,459.50,463.75,464.50,463.50,466.00,459.50,463.75
2019-03-29,463.75,464.75,452.50,459.25,457.75,463.00,463.50,452.50,459.25
2019-04-01,459.50,468.25,456.00,462.75,462.75,458.00,468.25,457.75,462.75
2019-04-02,463.50,465.75,456.00,464.00,464.00,458.75,464.50,456.00,464.00
2019-04-03,463.00,472.75,463.00,471.25,471.00,469.00,472.75,464.75,471.25
2019-04-04,471.00,477.50,468.00,470.75,470.75,475.75,477.50,468.00,470.75
2019-04-05,469.00,469.50,464.25,467.75,467.75,467.25,468.75,464.50,467.75
2019-04-08,467.25,471.00,461.75,463.75,465.25,463.25,471.00,461.75,463.75
2019-04-09,462.00,462.50,456.25,459.00,459.50,458.50,462.50,456.25,459.00
2019-04-10,459.00,461.75,455.50,457.75,458.00,456.75,461.75,455.50,457.75
2019-04-11,457.00,462.50,456.75,461.75,460.50,459.50,462.50,458.00,461.75
2019-04-12,462.00,465.25,457.50,464.50,464.50,458.25,465.25,457.50,464.50
2019-04-15,463.75,464.00,457.75,459.50,459.50,461.00,462.50,457.75,459.50
